Date,LINTGEB ID Equity,IPCBDYA LN Equity,JOHUOYA LN Equity,BAREBIN LN Equity,LIOSSFI LN Equity,FSMEQIA LN Equity,JPMEMBA LN Equity,FSAPLBA LN Equity,FSGEMBA LN Equity,MNKS LN Equity,ATT LN Equity,LINTGED ID Equity
14/12/2012,1.1628,#N/A N/A,0.9896,1810,229.08,131.74,204.4,422.16,421.22,308.9,324.625,#N/A N/A
17/12/2012,1.1575,#N/A N/A,0.9844,1808,227.14,130.79,203.2,417.83,419.86,308,319,#N/A N/A
18/12/2012,1.1611,#N/A N/A,0.9884,1819,227.58,131.4,202.8,418.81,423.14,309.5,325,#N/A N/A
19/12/2012,1.1687,#N/A N/A,0.9907,1836,229.2,131.5,202.9,417.66,422.38,310.4,326,#N/A N/A
20/12/2012,1.1684,#N/A N/A,0.989,1841,229.18,131.11,203.2,417.76,423.07,309.6,320,#N/A N/A
21/12/2012,1.1653,#N/A N/A,0.9867,1828,227.78,131.69,202.5,415.93,422.19,311,325,#N/A N/A
24/12/2012,1.1646,#N/A N/A,0.9884,1837,229.24,131.58,203.2,417.97,423.46,310,323.75,#N/A N/A
25/12/2012,1.1646,#N/A N/A,0.9884,1837,229.24,131.58,203.2,417.97,423.46,310,323.75,#N/A N/A
26/12/2012,1.1646,#N/A N/A,0.9884,1837,229.24,131.58,203.2,417.97,423.46,310,323.75,#N/A N/A
27/12/2012,1.1581,#N/A N/A,0.989,1843,228.8,130.75,204.6,419.11,425.46,310.5,324.25,#N/A N/A
28/12/2012,1.1628,#N/A N/A,0.9855,1832,228.49,130.95,206.1,422.04,427.34,309.5,324.25,#N/A N/A
31/12/2012,1.1554,#N/A N/A,0.9832,1828,228.77,129.67,205.4,419.43,425.63,310,321,#N/A N/A
01/01/2013,1.1554,#N/A N/A,0.9832,1828,228.77,129.67,205.4,419.43,425.63,310,321,#N/A N/A
02/01/2013,1.1468,#N/A N/A,0.9948,1852,231.59,130.43,207.4,423.5,427.77,314.5,328.25,#N/A N/A
03/01/2013,1.1649,#N/A N/A,0.9959,1848,231.79,133,209.6,427.88,431.44,315.7,330.5,#N/A N/A
04/01/2013,1.1637,#N/A N/A,1,1855,231.95,133.65,212,429.82,435.41,318.3,333.25,#N/A N/A
07/01/2013,1.1671,#N/A N/A,1.004,1858,231.63,133.93,211.5,430,434.9,318.3,334.5,#N/A N/A
08/01/2013,1.1662,#N/A N/A,1.004,1874,232.07,133.81,209.4,427.49,433.52,318,335.25,#N/A N/A
09/01/2013,1.1667,#N/A N/A,1.003,1874,232.07,134.28,209.3,430.19,433.93,320.5,335.5,#N/A N/A
10/01/2013,1.1658,#N/A N/A,1.007,1886,232.49,134.53,210.1,431.79,433.65,320.4,340,#N/A N/A
11/01/2013,1.1788,#N/A N/A,1.01,1896,233.08,134.82,207.8,429.99,433.57,321.2,339.5,#N/A N/A
14/01/2013,1.178,#N/A N/A,1.01,1929,233.42,135.2,209.3,431.31,435.47,321.3,336,#N/A N/A
15/01/2013,1.1892,#N/A N/A,1.008,1918,232.9,135.62,208.5,431.74,434.8,320.8,340.5,#N/A N/A
16/01/2013,1.189,#N/A N/A,1.01,1904,233.64,136.01,207.9,431.39,433.49,321,337,#N/A N/A
17/01/2013,1.1983,#N/A N/A,1.013,1926,235.15,136.28,208.6,433.03,435.26,323,337.5,#N/A N/A
18/01/2013,1.2227,#N/A N/A,1.022,1951,236.01,137.77,210.8,436.8,438.38,325.4,338.5,#N/A N/A
21/01/2013,1.2217,#N/A N/A,1.022,1948,236.6,138.62,211.2,437.97,439.37,328.7,336,#N/A N/A
22/01/2013,1.2215,#N/A N/A,1.023,1957,237.23,138.79,211.6,438.71,440.59,328,338.5,#N/A N/A
23/01/2013,1.2227,#N/A N/A,1.024,1957,238.03,139.14,212,438.72,440.54,327.9,340,#N/A N/A
24/01/2013,1.2215,#N/A N/A,1.029,1967,237.8,139.28,211.4,438.21,439.72,329.5,336.5,#N/A N/A
25/01/2013,1.2289,#N/A N/A,1.036,2005,238.55,140.79,211.4,438.2,441.66,331.1,337.25,#N/A N/A
28/01/2013,1.2372,#N/A N/A,1.037,2014,238.27,142.19,211.3,437.82,441.67,330.7,339.5,#N/A N/A
29/01/2013,1.2418,#N/A N/A,1.037,2002,237.67,142.06,211.2,438.99,441.29,332,343,#N/A N/A
30/01/2013,1.2418,#N/A N/A,1.042,2015,237.85,142.63,212.1,439.83,440.56,332.9,340,#N/A N/A
31/01/2013,1.2409,#N/A N/A,1.035,1997,236.87,141.85,211,437.62,439.52,330.6,341,#N/A N/A
01/02/2013,1.2435,#N/A N/A,1.039,2026,237.93,141.69,210.6,435.34,439.11,333,342.375,#N/A N/A
04/02/2013,1.2435,#N/A N/A,1.04,2028,238.45,143.28,213.3,440.11,443.58,331,343.625,#N/A N/A
05/02/2013,1.2342,#N/A N/A,1.035,2009,238.46,142.38,212,436.21,442.07,332.5,340,#N/A N/A
06/02/2013,1.2619,#N/A N/A,1.041,2032,240.06,143.99,213.4,438.5,443.44,336.3,343.25,#N/A N/A
07/02/2013,1.2576,#N/A N/A,1.037,2031,239.27,143.41,211.6,436.49,441.86,335,338.25,#N/A N/A
08/02/2013,1.2513,#N/A N/A,1.033,2010,239.8,142.59,211.9,436.38,439.79,336,345,#N/A N/A
11/02/2013,1.2506,#N/A N/A,1.034,2018,240.16,143.4,212.8,436.19,440.69,336.1,342,#N/A N/A
12/02/2013,1.2582,#N/A N/A,1.033,2039,239.98,143.97,214.4,438.3,440.64,338.8,343.5,#N/A N/A
13/02/2013,1.2704,#N/A N/A,1.04,2063,242.06,144.93,215,443.06,442.71,340,347,#N/A N/A
14/02/2013,1.2745,#N/A N/A,1.04,2048,241.9,144.7,216.3,444.91,443.92,340,338.75,#N/A N/A
15/02/2013,1.2687,#N/A N/A,1.041,2064,243.1,145.03,217.1,445.52,446.02,340,341.5,#N/A N/A
18/02/2013,1.2779,#N/A N/A,1.041,2065,243.08,145.57,216.2,445.36,446.9,340.5,342.75,#N/A N/A
19/02/2013,1.2834,#N/A N/A,1.045,2081,243.72,145.63,217.5,445.97,447.27,343.5,346.5,#N/A N/A
20/02/2013,1.3114,#N/A N/A,1.06,2121,246.4,147.79,222,453.15,455.4,347.4,349,#N/A N/A
21/02/2013,1.2995,#N/A N/A,1.048,2058,244.24,146.32,219.1,449.29,451.6,343.6,342,#N/A N/A
22/02/2013,1.3043,#N/A N/A,1.057,2076,246.05,146.32,218,450.92,452.05,343.5,345,#N/A N/A
25/02/2013,1.3152,#N/A N/A,1.057,2121,245.88,148.2,220.1,455.69,457.2,347.5,347,#N/A N/A
26/02/2013,1.3157,#N/A N/A,1.045,2047,243.02,146.43,218,451.54,453.43,343.5,345,#N/A N/A
27/02/2013,1.3232,#N/A N/A,1.049,2065,243.87,147.18,218.5,455.11,454.75,345.5,350,#N/A N/A
28/02/2013,1.3289,#N/A N/A,1.058,2080,244.93,148.17,219.5,456.59,455.55,346,349.375,#N/A N/A
01/03/2013,1.342,#N/A N/A,1.061,2074,245.85,149.99,221,460.85,461.22,345.6,349,#N/A N/A
04/03/2013,1.3477,#N/A N/A,1.067,2069,246.6,150.37,219.5,456.78,459.01,345.4,354,#N/A N/A
05/03/2013,1.3511,#N/A N/A,1.075,2086,248.6,150.36,217.8,456.78,458.08,350,358.5,#N/A N/A
06/03/2013,1.3629,#N/A N/A,1.081,2110,250.17,151.71,220.4,461.3,462.45,351.5,367,#N/A N/A
07/03/2013,1.3679,#N/A N/A,1.083,2110,250.89,151.98,222.3,462.36,462.44,354.1,371.5,#N/A N/A
08/03/2013,1.3692,#N/A N/A,1.082,2131,251.17,152.13,223.3,466.01,465.77,356.5,374,#N/A N/A
11/03/2013,1.3915,#N/A N/A,1.085,2128,251.54,153.59,226,470.41,469.9,357,378.5,#N/A N/A
12/03/2013,1.3897,#N/A N/A,1.088,2142,251.96,153.97,225,469.22,467.26,358,377,#N/A N/A
13/03/2013,1.3802,#N/A N/A,1.082,2117,251.83,153.08,221.5,464.68,463.75,356,375.5,#N/A N/A
14/03/2013,1.3784,#N/A N/A,1.088,2119,252.83,153.19,222.1,464.22,464.27,358.5,376.5,#N/A N/A
15/03/2013,1.3764,#N/A N/A,1.087,2123,253.46,152.41,219.5,458.6,459.22,358.5,380,#N/A N/A
18/03/2013,1.3764,#N/A N/A,1.084,2093,252.32,152.29,217.1,454.65,456.42,352.7,377,#N/A N/A
19/03/2013,1.3756,#N/A N/A,1.091,2105,252.85,152.05,216.5,453.16,455.74,353.5,374.125,#N/A N/A
20/03/2013,1.3778,#N/A N/A,1.089,2101,252.16,152.33,215.7,450.76,452.46,354,374,#N/A N/A
21/03/2013,1.3835,#N/A N/A,1.083,2080,250.75,152.08,215.7,448.45,449.87,351,371.5,#N/A N/A
22/03/2013,1.3788,#N/A N/A,1.088,2072,251.48,151.12,213.6,447.7,447.99,352,371,#N/A N/A
25/03/2013,1.3895,#N/A N/A,1.095,2100,252.8,152.33,214.7,450.64,451.66,350.3,373.625,#N/A N/A
26/03/2013,1.3973,#N/A N/A,1.086,2068,250.43,152.09,216.6,453.39,453.15,351,373,#N/A N/A
27/03/2013,1.4108,#N/A N/A,1.082,2055,250.19,152.83,217.1,456.94,453.64,350.5,372,#N/A N/A
28/03/2013,1.4136,#N/A N/A,1.095,2061,251.86,153.73,217.9,455.42,455.32,355,373,#N/A N/A
29/03/2013,1.4136,#N/A N/A,1.095,2061,251.86,153.73,217.9,455.42,455.32,355,373,#N/A N/A
01/04/2013,1.4136,#N/A N/A,1.095,2061,251.86,153.73,217.9,455.42,455.32,355,373,#N/A N/A
02/04/2013,1.4058,#N/A N/A,1.104,2074,252.72,154.15,218.4,455.41,455.43,354.4,372.375,#N/A N/A
03/04/2013,1.4205,#N/A N/A,1.102,2097,253.12,155.74,217.8,456.51,456.53,350.7,369.5,#N/A N/A
04/04/2013,1.4042,#N/A N/A,1.093,2072,251.5,154.69,216.1,453.88,454.07,345.1,369.75,#N/A N/A
05/04/2013,1.3948,#N/A N/A,1.072,2019,247.76,153.08,212,445.27,444.66,341.1,361,#N/A N/A
08/04/2013,1.403,#N/A N/A,1.075,2032,248.07,152.25,209.9,441.36,444.16,340.4,357,#N/A N/A
09/04/2013,1.4017,#N/A N/A,1.075,2029,247.36,152.56,210.9,442.25,446.65,344,359.75,#N/A N/A
10/04/2013,1.4185,#N/A N/A,1.082,2061,248.28,153.04,213.4,444.34,448.6,348,368,#N/A N/A
11/04/2013,1.4459,#N/A N/A,1.092,2080,250.71,154.63,213.3,445.93,451.94,350,367,#N/A N/A
12/04/2013,1.4413,#N/A N/A,1.088,2069,250.04,154.4,212.8,443.89,449.43,348.5,368,#N/A N/A
15/04/2013,1.441,#N/A N/A,1.082,2049,246.99,154.32,211.7,440.69,446.52,345.5,364,#N/A N/A
16/04/2013,1.4298,#N/A N/A,1.08,2037,246.38,152.45,209.5,442.36,446.1,343.6,357,#N/A N/A
17/04/2013,1.4478,#N/A N/A,1.078,2039,246.56,153.65,211.2,445.52,446.61,343,356,#N/A N/A
18/04/2013,1.4315,#N/A N/A,1.079,2020,246.32,152.58,210.4,443.83,443.63,342.5,359.5,#N/A N/A
19/04/2013,1.4223,#N/A N/A,1.077,2013,245.61,151.72,210.9,445.99,444.1,344,358,#N/A N/A
22/04/2013,1.4417,#N/A N/A,1.084,2033,245.89,153.94,215.2,450.72,448.78,343.4,358.875,#N/A N/A
23/04/2013,1.4466,#N/A N/A,1.086,2026,245.91,154.79,213.9,448.32,447.32,344.5,364,#N/A N/A
24/04/2013,1.4461,#N/A N/A,1.092,2051,247.96,155.75,214.5,452.74,450.12,347,364.5,#N/A N/A
25/04/2013,1.4294,#N/A N/A,1.099,2055,248.58,154.47,215.2,451.37,448.51,347,362,#N/A N/A
26/04/2013,1.4096,#N/A N/A,1.096,2041,248.15,154.14,214.3,451.41,447.73,347.5,360,#N/A N/A
29/04/2013,1.4124,#N/A N/A,1.097,2052,248.65,154.19,213.1,451.89,446.59,349.4,364.5,#N/A N/A
30/04/2013,1.4229,#N/A N/A,1.099,2061,249.54,155.12,215,456.54,450.63,355,363.875,#N/A N/A
01/05/2013,1.4135,#N/A N/A,1.103,2072,250.94,155.2,216.2,454.1,450.49,354,366,#N/A N/A
02/05/2013,1.4113,#N/A N/A,1.103,2058,249.9,154.83,217.4,453.79,450.99,350.2,360,#N/A N/A
03/05/2013,1.4109,#N/A N/A,1.104,2070,250.73,155.77,217.9,455.03,452.55,357.1,368,#N/A N/A
06/05/2013,1.4109,#N/A N/A,1.104,2070,250.73,155.77,217.9,455.03,452.55,357.1,368,#N/A N/A
07/05/2013,1.4221,#N/A N/A,1.109,2103,251.39,156.74,219.1,461.05,455.18,357,369,#N/A N/A
08/05/2013,1.4285,#N/A N/A,1.114,2115,252.86,157.21,221.7,463.89,459.88,358.5,370.875,#N/A N/A
09/05/2013,1.4219,#N/A N/A,1.12,2116,253.71,156.7,221.5,463.04,459.61,358,372,#N/A N/A
10/05/2013,1.4282,#N/A N/A,1.127,2128,254.89,158.5,221.9,465.8,460.32,358.5,374,#N/A N/A
13/05/2013,1.4338,#N/A N/A,1.128,2125,255.63,159.51,221.1,464.54,459.5,357.3,377,#N/A N/A
14/05/2013,1.4389,#N/A N/A,1.131,2137,256.85,160.56,222.9,468.95,462.5,358.5,383,#N/A N/A
15/05/2013,1.4587,#N/A N/A,1.142,2146,259.1,162.73,224.2,472.67,466.58,361.7,388.625,#N/A N/A
16/05/2013,1.4587,#N/A N/A,1.145,2150,259.57,163.37,224,471.11,466.94,363,391.875,#N/A N/A
17/05/2013,1.45,#N/A N/A,1.144,2140,259.15,161.74,222.9,469.57,464.03,364,398.75,#N/A N/A
20/05/2013,1.461,#N/A N/A,1.147,2159,259.15,162.99,223.2,473.14,465.1,364,398.625,#N/A N/A
21/05/2013,1.4554,#N/A N/A,1.156,2159,260.38,163.06,223.7,473.33,463.86,364.5,402,#N/A N/A
22/05/2013,1.4577,#N/A N/A,1.16,2181,261.45,163.74,225,474.18,466.87,367.1,408.5,#N/A N/A
23/05/2013,1.4312,#N/A N/A,1.15,2144,258.64,162.76,221.5,466.84,460.63,358.2,400.375,#N/A N/A
24/05/2013,1.4307,#N/A N/A,1.144,2155,258.26,162.35,220.5,465.39,460.61,357,397,#N/A N/A
27/05/2013,1.4307,#N/A N/A,1.144,2155,258.26,162.35,220.5,465.39,460.61,357,397,#N/A N/A
28/05/2013,1.4245,#N/A N/A,1.159,2183,260.87,163.45,221.7,466.2,461.36,362,403.5,#N/A N/A
29/05/2013,1.437,#N/A N/A,1.144,2174,258.76,163.82,220,466.83,459.06,359,401,#N/A N/A
30/05/2013,1.4101,#N/A N/A,1.141,2171,258.43,161.37,217.4,462.05,454.09,360.1,399,#N/A N/A
31/05/2013,1.4001,#N/A N/A,1.137,2153,257.61,160.59,213.9,456.64,448.75,362,403,#N/A N/A
03/06/2013,1.4001,#N/A N/A,1.133,2109,254.21,158.83,212.1,452.97,446.83,353.2,395,#N/A N/A
04/06/2013,1.3925,#N/A N/A,1.13,2114,253.49,159.82,212.4,453.85,450.09,352.5,401,#N/A N/A
05/06/2013,1.3668,#N/A N/A,1.117,2084,250.65,157.99,209,447.61,444.46,346,396.25,#N/A N/A
06/06/2013,1.3519,#N/A N/A,1.114,2077,250.15,155.79,205.7,439.61,438.69,341.2,388,#N/A N/A
07/06/2013,1.3526,#N/A N/A,1.099,2060,248.2,155,202.2,431.91,434.22,345.7,394.25,#N/A N/A
10/06/2013,1.3778,#N/A N/A,1.109,2083,250.32,157.1,203,431.62,433.16,346,396,#N/A N/A
11/06/2013,1.3656,#N/A N/A,1.098,2066,247.77,156.57,198.5,426.13,425.82,344.6,395,#N/A N/A
12/06/2013,1.3632,#N/A N/A,1.109,2066,249.68,155.85,197.8,424.05,424.06,344.3,391,#N/A N/A
13/06/2013,1.3366,#N/A N/A,1.092,2040,247.1,154.59,195,418.92,420.09,338.1,390.5,#N/A N/A
14/06/2013,1.3538,#N/A N/A,1.097,2072,248.81,156.08,198.4,425.04,426.26,341,390.5,#N/A N/A
17/06/2013,1.375,#N/A N/A,1.111,2081,250.52,156.19,199.3,425.68,426.32,341.5,392.125,#N/A N/A
18/06/2013,1.3823,#N/A N/A,1.112,2104,250.93,157.81,199.1,425.82,428.45,345.2,393,#N/A N/A
19/06/2013,1.3885,#N/A N/A,1.107,2106,249.85,158.27,197.9,425.04,427.92,346.4,389,#N/A N/A
20/06/2013,1.3614,#N/A N/A,1.089,2067,246.83,156.77,193.4,418.63,420.95,340.6,385,#N/A N/A
21/06/2013,1.3583,#N/A N/A,1.092,2064,247.23,153.77,191.4,415.1,416.36,342.4,392,#N/A N/A
24/06/2013,1.3528,#N/A N/A,1.068,1992,242.89,153.78,189.5,411.96,413.83,336.2,384,#N/A N/A
25/06/2013,1.3485,#N/A N/A,1.07,2003,243.9,152.86,189.4,411.65,410.99,335.5,387,#N/A N/A
26/06/2013,1.3568,#N/A N/A,1.084,2029,246.07,154.44,191.4,414.24,416.94,340,387.5,#N/A N/A
27/06/2013,1.3671,#N/A N/A,1.086,2049,246.16,156.1,196.1,422.68,424.5,345.5,397.5,#N/A N/A
28/06/2013,1.3996,#N/A N/A,1.096,2070,248,157.7,202.6,430.49,435.5,349.5,400,#N/A N/A
01/07/2013,1.3976,#N/A N/A,1.102,2083,249.15,157.2,204,430.68,438.45,348.9,408.375,#N/A N/A
02/07/2013,1.4173,#N/A N/A,1.107,2089,249.7,158.52,202,434.37,440.28,349.9,408,#N/A N/A
03/07/2013,1.4145,#N/A N/A,1.099,2049,247.41,157.09,197.2,426.05,431.12,347.1,407.5,#N/A N/A
04/07/2013,1.426,#N/A N/A,1.11,2083,249.85,158.01,198.4,430.95,435.21,357,410.5,#N/A N/A
05/07/2013,1.452,#N/A N/A,1.131,2118,254.21,160.89,202.7,439.98,443.47,357.6,415.75,#N/A N/A
08/07/2013,1.4482,#N/A N/A,1.128,2127,254.61,162.21,201.2,436.19,439.34,362.6,420,#N/A N/A
09/07/2013,1.4686,#N/A N/A,1.137,2147,256.31,163.88,202.8,441.72,445.99,370,423.5,#N/A N/A
10/07/2013,1.4715,#N/A N/A,1.133,2128,255.08,163.46,202.3,443.38,444.01,363.2,430,#N/A N/A
11/07/2013,1.469,#N/A N/A,1.14,2162,257.35,163.07,203.2,446.85,446.86,364.1,431.5,#N/A N/A
12/07/2013,1.4808,#N/A N/A,1.145,2174,258.26,164.59,204.4,447.29,449.62,362.6,433.5,#N/A N/A
15/07/2013,1.4835,#N/A N/A,1.143,2174,257.6,165.13,205.1,449.04,452.25,365.3,433.875,#N/A N/A
16/07/2013,1.4903,#N/A N/A,1.142,2178,257.26,164.68,206.4,448.41,455.02,365,434.5,#N/A N/A
17/07/2013,1.4805,#N/A N/A,1.136,2157,256.22,162.94,203.1,443.73,449.46,365.6,432,#N/A N/A
18/07/2013,1.4864,#N/A N/A,1.143,2171,257.39,163.22,204.4,441.75,450.85,366.5,434,#N/A N/A
19/07/2013,1.479,#N/A N/A,1.145,2188,257.83,163.48,203.3,439.15,448.1,365,427.5,#N/A N/A
22/07/2013,1.4762,#N/A N/A,1.145,2185,257.67,161.98,202,440.98,447.45,363,430,#N/A N/A
23/07/2013,1.473,#N/A N/A,1.148,2183,257.26,161.96,203.9,446.18,450.27,363.9,431,#N/A N/A
24/07/2013,1.4685,#N/A N/A,1.146,2196,257.57,160.7,204.5,446.63,452.97,364.7,432,#N/A N/A
25/07/2013,1.4528,#N/A N/A,1.138,2195,255.44,160.25,202.3,447.24,448.29,359.1,432.5,#N/A N/A
26/07/2013,1.4483,#N/A N/A,1.143,2194,255.8,159.56,202,444.71,446,358.7,434.25,#N/A N/A
29/07/2013,1.4401,#N/A N/A,1.142,2203,256.06,159.83,199.8,441.09,442.81,360.1,435,#N/A N/A
30/07/2013,1.4523,#N/A N/A,1.146,2219,255.81,160.42,201,442.3,445.09,364.8,435.625,#N/A N/A
31/07/2013,1.4582,#N/A N/A,1.15,2232,256.81,161.59,201.8,446.01,449.54,366.5,437.5,#N/A N/A
01/08/2013,1.4728,#N/A N/A,1.154,2245,257.31,161.9,203,448.5,451.41,366.1,441.5,#N/A N/A
02/08/2013,1.4872,#N/A N/A,1.161,2256,258.16,163.19,204.3,451.22,453.39,369,445.75,#N/A N/A
05/08/2013,1.4872,#N/A N/A,1.158,2249,258.93,161.69,202.6,445.59,450.05,368,443.875,#N/A N/A
06/08/2013,1.4847,#N/A N/A,1.155,2250,259.88,161.89,199.2,439.51,443.98,376.5,446,#N/A N/A
07/08/2013,1.465,#N/A N/A,1.149,2222,259.1,160.43,195.5,433.63,438.69,368.9,436,#N/A N/A
08/08/2013,1.4526,#N/A N/A,1.148,2244,259.79,159.67,196.6,435.63,439.81,369.8,444.625,#N/A N/A
09/08/2013,1.456,#N/A N/A,1.146,2251,260.12,159.71,196.3,436.5,441.59,369.8,456,#N/A N/A
12/08/2013,1.4455,#N/A N/A,1.144,2244,260.11,159.66,199.7,440.33,443.66,368.1,456.5,#N/A N/A
13/08/2013,1.4478,#N/A N/A,1.148,2260,261.65,159.91,201.1,445.14,446.93,369.5,459.5,#N/A N/A
14/08/2013,1.4505,#N/A N/A,1.15,2250,262.74,159.71,200.3,443.23,445.57,372.5,469,#N/A N/A
15/08/2013,1.4314,#N/A N/A,1.137,2236,260.27,158.27,198.3,438.59,440.69,367.9,460,#N/A N/A
16/08/2013,1.4192,#N/A N/A,1.131,2221,258.43,155.95,195.4,434.09,436.39,367.5,457,#N/A N/A
19/08/2013,1.419,#N/A N/A,1.135,2232,259.46,155.62,191.7,429.95,430.92,367.9,461,#N/A N/A
20/08/2013,1.4048,#N/A N/A,1.131,2213,258.1,155.25,189.5,421.84,426.2,365.5,459.5,#N/A N/A
21/08/2013,1.4059,#N/A N/A,1.132,2219,257.89,155.31,187.5,417.95,424.1,365,465,#N/A N/A
22/08/2013,1.3998,#N/A N/A,1.133,2232,257.91,155.63,187.3,417.26,422.4,365.7,466.5,#N/A N/A
23/08/2013,1.4049,#N/A N/A,1.135,2239,258.82,156.01,189.8,421,425.38,367.5,468,#N/A N/A
26/08/2013,1.4049,#N/A N/A,1.135,2239,258.82,156.01,189.8,421,425.38,367.5,468,#N/A N/A
27/08/2013,1.4101,#N/A N/A,1.133,2218,258.27,156.67,187.7,418.26,422.64,368,474.25,#N/A N/A
28/08/2013,1.3926,#N/A N/A,1.129,2188,257.56,155.23,186.3,414.49,419.15,367.5,466,#N/A N/A
29/08/2013,1.3808,#N/A N/A,1.133,2187,257.75,154.38,188.7,420.79,423.36,365.4,468,#N/A N/A
30/08/2013,1.3766,#N/A N/A,1.133,2183,257.54,154.95,190.3,423.24,425.57,364.9,468.25,#N/A N/A
02/09/2013,1.3764,#N/A N/A,1.137,2192,258.53,154.55,190.5,424.18,427.4,369.7,470,#N/A N/A
03/09/2013,1.3861,#N/A N/A,1.137,2198,259.03,154.63,189.2,421.8,425.54,370,475,#N/A N/A
04/09/2013,1.3898,#N/A N/A,1.132,2178,257.93,153.56,189,422.84,424.97,372,471,#N/A N/A
05/09/2013,1.3898,#N/A N/A,1.14,2196,259.12,154.37,190.2,425.48,424.76,373.5,472,#N/A N/A
06/09/2013,1.3893,#N/A N/A,1.141,2184,260.02,154.77,193.4,428.63,428.02,377.6,475.75,#N/A N/A
09/09/2013,1.3841,#N/A N/A,1.138,2195,260.24,154.25,194.8,429.32,431.4,377.9,476,#N/A N/A
10/09/2013,1.3975,#N/A N/A,1.146,2229,262.67,155.84,199.1,434.01,437.73,382.2,488,#N/A N/A
11/09/2013,1.398,#N/A N/A,1.147,2228,263.09,155.99,199.8,433.89,437.92,382.5,491.5,#N/A N/A
12/09/2013,1.3958,#N/A N/A,1.148,2219,261.55,156.49,198.9,431.56,437.68,382.6,493.5,#N/A N/A
13/09/2013,1.3975,#N/A N/A,1.149,2218,261.29,156.76,198.4,429.96,436.6,380.5,493.25,#N/A N/A
16/09/2013,1.4002,#N/A N/A,1.155,2228,263.19,157.06,200.1,432.55,438.65,386.5,498,#N/A N/A
17/09/2013,1.4042,#N/A N/A,1.154,2230,262.66,157.63,200.3,432.64,439.34,384.5,494,#N/A N/A
18/09/2013,1.4086,#N/A N/A,1.151,2229,262.17,157.26,200.2,432.28,437.95,383,491,#N/A N/A
19/09/2013,1.4219,#N/A N/A,1.157,2259,263.85,158.55,206,438.78,445.26,388,493,#N/A N/A
20/09/2013,1.4265,#N/A N/A,1.154,2259,262.94,159.03,204.5,437.81,443.66,390,499,#N/A N/A
23/09/2013,1.4221,#N/A N/A,1.148,2246,261.69,157.97,201.4,435.06,441.81,384.2,497,#N/A N/A
24/09/2013,1.4221,#N/A N/A,1.148,2242,260.61,157.76,201.9,435.45,443.48,386.7,501.5,#N/A N/A
25/09/2013,1.4095,#N/A N/A,1.143,2234,260.52,156.28,200.9,434.14,442.39,384.3,497.5,#N/A N/A
26/09/2013,1.4193,#N/A N/A,1.143,2228,260.85,155.65,199.9,433.55,441.36,390,498.375,#N/A N/A
27/09/2013,1.4146,#N/A N/A,1.141,2226,259.98,155.65,198.5,431.05,438.32,386.5,494,#N/A N/A
30/09/2013,1.4045,#N/A N/A,1.134,2200,258.3,154.61,195.6,425.05,433.67,382,491,#N/A N/A
01/10/2013,1.3939,#N/A N/A,1.135,2215,258.47,153.29,195.6,424.93,430.7,382,489,#N/A N/A
02/10/2013,1.3841,#N/A N/A,1.129,2227,257.05,153.45,196.2,426.7,430.6,383.4,490,#N/A N/A
03/10/2013,1.3833,#N/A N/A,1.133,2238,257.76,153.69,198.3,433.17,436.43,382.1,501,#N/A N/A
04/10/2013,1.3872,#N/A N/A,1.132,2252,256.99,153.98,200.2,437.03,440.82,383.2,500,#N/A N/A
07/10/2013,1.3817,#N/A N/A,1.123,2230,254.68,153.65,199.5,435.67,439.32,383.5,502,#N/A N/A
08/10/2013,1.381,#N/A N/A,1.123,2234,255.12,153.02,200.1,436.66,440.03,381,503.25,#N/A N/A
09/10/2013,1.3802,#N/A N/A,1.117,2228,254.16,152.85,200.9,438.74,440.9,378.1,492,#N/A N/A
10/10/2013,1.3897,#N/A N/A,1.123,2245,254.99,153.18,202.4,439.01,443.76,385,499,#N/A N/A
11/10/2013,1.4059,#N/A N/A,1.13,2264,257.05,154.6,204.7,441.65,447.1,383.6,500,#N/A N/A
14/10/2013,1.4114,#N/A N/A,1.136,2258,257.2,155.57,204.7,439.98,445.59,382.5,498.5,#N/A N/A
15/10/2013,1.4298,#N/A N/A,1.144,2281,259.67,156.79,206.7,442.53,449.18,382.5,500,#N/A N/A
16/10/2013,1.4173,#N/A N/A,1.135,2262,257.88,154,205.5,438.92,444.93,386,505.75,#N/A N/A
17/10/2013,1.4336,#N/A N/A,1.142,2281,258.93,156.21,205.7,439.45,447.45,385,502,#N/A N/A
18/10/2013,1.4318,#N/A N/A,1.149,2286,260.11,156.83,206,441.21,447.79,384.1,512.5,#N/A N/A
21/10/2013,1.4394,#N/A N/A,1.159,2307,262.23,157.98,206.3,441.84,449.07,385.5,518.75,#N/A N/A
22/10/2013,1.4425,#N/A N/A,1.163,2314,262.46,158.73,206.2,443.05,450.35,387.5,523,#N/A N/A
23/10/2013,1.4433,#N/A N/A,1.166,2326,263.46,159.49,206.6,441.66,451.04,384.4,517,#N/A N/A
24/10/2013,1.4432,#N/A N/A,1.168,2330,263.14,159.55,204.9,439.54,449.37,384.6,520.5,#N/A N/A
25/10/2013,1.44,#N/A N/A,1.17,2324,263.74,159.82,204,436.38,446.41,384.4,520,#N/A N/A
28/10/2013,1.44,#N/A N/A,1.171,2326,263.43,160.87,205.6,438.95,449.3,384.5,521.5,#N/A N/A
